6.125895867335762e-01 4.961214723192413e-01 6.857127590876712e-01 7.351685900664715e-01 4.972776085027037e-01 5.470314770647763e-01 4.867191199229093e-01 4.861238301887975e-01 3.707357831354255e-01 -8.961338545460069e-01 5.404191852555814e-01 6.926213461719302e-01 -6.538029980266780e-01 6.239089819800170e-01 6.922823934149163e-01 6.917073217422071e-01 5.694569051051583e-01 4.957338924551542e-01 6.908798408712441e-01 -3.901513432701242e-01 3.672930034054210e-01 9.515288364587864e-01 -9.026991053308823e-01 3.500796697642427e-01 -3.899333476960225e-01 8.611010831358222e-01 9.514618622434492e-01 -3.895637146405131e-01 3.201266771527935e-01 9.513481952619769e-01 7.881771357630331e-01 3.771232237116317e-01 -7.004861238587817e-02 9.342530404730237e-01 -1.723353941455196e-01 2.793874827432331e-01 -3.890323370261229e-01 6.880265613045945e-01 9.511845545769071e-01
6.167594186454477e-01 4.994181326183023e-01 7.126210962576754e-01 7.348976081290924e-01 4.979392834282567e-01 5.482630370289627e-01 6.913601697213385e-01 6.908775382567486e-01 1.321579721034206e-01 -9.604553874427724e-01 3.127177799967271e-01 8.528999842655980e-01 -8.097523877868765e-01 7.731942485285759e-01 8.526448050212204e-01 8.522118251259965e-01 7.064973659804900e-01 6.161608840123638e-01 8.515887172065816e-01 -1.394764617836351e-01 1.315852497999707e-01 9.999990137496677e-01 -9.507084805635687e-01 1.254461885333095e-01 -1.394083422248031e-01 9.070986437153186e-01 9.999990137496674e-01 -1.392928323149360e-01 1.147595545462274e-01 9.999990137496674e-01 8.306166290046547e-01 1.351215027053649e-01 -2.486594864592349e-02 9.840462505022859e-01 -1.798414434622543e-01 1.002222289241130e-01 -1.391267634374853e-01 7.255579734239846e-01 9.999990137496674e-01
6.198256846385257e-01 5.019207470700338e-01 7.461736969066638e-01 7.346301543451870e-01 4.985934610585597e-01 5.496488723958803e-01 8.513593253141841e-01 8.510198699274878e-01 -1.149678555284015e-01 -9.627397271794123e-01 6.535391155736782e-02 9.575307868494413e-01 -9.134204973126230e-01 8.726123550384898e-01 9.573939529698997e-01 9.571617576688193e-01 7.980628020612933e-01 6.970579841118505e-01 9.568275585975695e-01 1.191036622007964e-01 -1.126056008797490e-01 9.838383565782054e-01 -9.373464436530966e-01 -1.073757118273637e-01 1.190538544407924e-01 8.945468440735226e-01 9.839074620202753e-01 1.189693910193394e-01 -9.826828050172330e-02 9.840247591731752e-01 8.194549998856996e-01 -1.156440339581600e-01 2.108296560472736e-02 9.703183888721064e-01 -1.756776172756020e-01 -8.587715477083364e-02 1.188479475546763e-01 7.162847321021719e-01 9.841936544236426e-01
6.216222727767757e-01 5.035000921760669e-01 7.841620252896031e-01 7.343680197947055e-01 4.992358847693346e-01 5.511683724226659e-01 9.564550397173931e-01 9.562800035733656e-01 -3.546808983160461e-01 -9.028372718175400e-01 -1.857166728699784e-01 9.999948870966608e-01 -9.581020003176884e-01 9.157092288814943e-01 9.999948945853940e-01 9.999949072943498e-01 8.381693894270896e-01 7.330822190834467e-01 9.999949255890147e-01 3.688859087366251e-01 -3.495082173555902e-01 9.043519378257472e-01 -8.634641433236203e-01 -3.333489050909755e-01 3.687574895265543e-01 8.242194102681825e-01 9.044788509775131e-01 3.685397055904778e-01 -3.051980560040379e-01 9.046942809062587e-01 7.553361816951897e-01 -3.589764532365054e-01 6.482839016981874e-02 8.939305194186701e-01 -1.603233365013996e-01 -2.668911088049116e-01 3.682265445579062e-01 6.606766009865574e-01 9.050045027592331e-01
6.220670081931234e-01 5.040880906944922e-01 8.240623897657823e-01 7.341126706889010e-01 4.998629857732036e-01 5.527889098125600e-01 9.999233440998078e-01 9.999233693425204e-01 -5.714986907393802e-01 -7.846139376033284e-01 -4.243004293249642e-01 9.778083543335424e-01 -9.408997563599107e-01 8.996650576081481e-01 9.779459107552581e-01 9.781793712327157e-01 8.241506731109030e-01 7.217788463673289e-01 9.785154759172325e-01 5.938029804247499e-01 -5.638193977709605e-01 7.669216046743310e-01 -7.338209752606244e-01 -5.378696139326993e-01 5.936377777523729e-01 7.006223810187152e-01 7.670828776318155e-01 5.933575978015319e-01 -4.926456832125045e-01 7.673566471514688e-01 6.423273265101453e-01 -5.791529385959348e-01 1.035966097549353e-01 7.597911979143408e-01 -1.349709298053677e-01 -4.310960529426581e-01 5.929546811237646e-01 5.622015747463421e-01 7.677509117188620e-01
6.211672281849753e-01 5.036823485161065e-01 8.631999788652674e-01 7.338651153277000e-01 5.004721994167740e-01 5.544676180529122e-01 9.790073309693882e-01 9.791818158156561e-01 -7.514163836270636e-01 -6.157016802348669e-01 -6.350097264871369e-01 8.926656476271697e-01 -8.629123883088224e-01 8.254785033332852e-01 8.929236905541645e-01 8.933616777987410e-01 7.568344725667252e-01 6.637479770260676e-01 8.939923131585750e-01 7.794562124526930e-01 -7.416919285206058e-01 5.806424270993084e-01 -5.567780491073784e-01 -7.077105683738969e-01 7.792937421596667e-01 5.317054618284084e-01 5.808050597523967e-01 7.790181809792048e-01 -6.484668911363380e-01 5.810811527389124e-01 4.876609364081707e-01 -7.619401024176234e-01 1.349856438438906e-01 5.765410966627109e-01 -1.014356748905596e-01 -5.678232447126490e-01 7.786218733223540e-01 4.271098846410895e-01 5.814787965754701e-01
6.190194317328308e-01 5.023463376936544e-01 8.989245820141690e-01 7.336258001674244e-01 5.010622179521803e-01 5.561540705823774e-01 8.950913713369182e-01 8.954285490616561e-01 -8.828107603156569e-01 -4.070061616492304e-01 -8.042545762638030e-01 7.503133732329826e-01 -7.291641979146172e-01 6.979046936573819e-01 7.506588072562207e-01 7.512451795340898e-01 6.404944819769032e-01 5.626142509895017e-01 7.520895803892121e-01 9.140366729460188e-01 -8.716287031080699e-01 3.577215371052042e-01 -3.437593341275811e-01 -8.318759324391833e-01 9.139097908368200e-01 3.283510610959028e-01 3.578466503399482e-01 9.136945778389637e-01 -7.625435545052774e-01 3.580590603174447e-01 3.012723253921012e-01 -8.955135871371208e-01 1.571137225748628e-01 3.559967567693175e-01 -6.202712952045342e-02 -6.681515593978524e-01 9.133850361970167e-01 2.640376542350166e-01 3.583650099534604e-01
6.158030161118999e-01 5.002052124149919e-01 9.287864595508976e-01 7.333945443524585e-01 5.016331575439238e-01 5.577936993394599e-01 7.536092166865643e-01 7.540869486460555e-01 -9.571907858996357e-01 -1.720032310650715e-01 -9.211186374282416e-01 5.601635578578179e-01 -5.482818700416678e-01 5.251508151209134e-01 5.605505502291319e-01 5.612075318751335e-01 4.825793487520552e-01 4.248009669211403e-01 5.621537524919564e-01 9.890757894390803e-01 -9.452255171289377e-01 1.126789653303253e-01 -1.085151125219573e-01 -9.023128836127701e-01 9.890072119408567e-01 1.036737564166266e-01 1.127262076200273e-01 9.888908867620504e-01 -8.274404295886869e-01 1.128064172623566e-01 9.516190644114024e-02 -9.712226893839636e-01 1.687313932725390e-01 1.123891775978314e-01 -1.939077955470903e-02 -7.254893167705603e-01 9.887235619319148e-01 8.345525965333141e-02 1.129219586757951e-01
6.117685046321408e-01 4.974375336094591e-01 9.507006878238983e-01 7.331705194489656e-01 5.021866231055883e-01 5.593317253794376e-01 5.636921712167982e-01 5.642794005077492e-01 -9.697463116209633e-01 7.413055012851609e-02 -9.780631412662150e-01 3.346723094503166e-01 -3.319386658549274e-01 3.183486978207161e-01 3.350468507597126e-01 3.356827683645271e-01 2.932363114409426e-01 2.591226488223531e-01 3.365988108937959e-01 9.999778859301423e-01 -9.577146357548562e-01 -1.385973806628955e-01 1.337649279211930e-01 -9.144338779986528e-01 9.999778859301425e-01 -1.278248616460141e-01 -1.386651039589004e-01 9.999778859301424e-01 -8.388897459358102e-01 -1.387800933190402e-01 -1.173768986652690e-01 -9.841506470317904e-01 1.692906369679659e-01 -1.385538517882284e-01 2.366920456834232e-02 -7.360072753879714e-01 9.999778859301420e-01 -1.030044876213706e-01 -1.389457483931652e-01
6.072210355348330e-01 4.942634486760751e-01 9.630889397029865e-01 7.329522778944171e-01 5.027256618326809e-01 5.607173241165812e-01 3.375801148537820e-01 3.382388852602847e-01 -9.196594764526457e-01 3.154974169227194e-01 -9.714133800061513e-01 8.852469758586250e-02 -9.410175619662646e-02 9.083813295153403e-02 8.883002468566517e-02 8.934850968194123e-02 8.465972257573560e-02 7.622176728550517e-02 9.009557020477742e-02 9.463011609589478e-01 -9.082739769980250e-01 -3.798812731202978e-01 3.674319283287078e-01 -8.674157300598441e-01 9.463666352120517e-01 -3.511916670318206e-01 -3.800931924601149e-01 9.464777087119648e-01 -7.960720727113414e-01 -3.804530362742146e-01 -3.226146004277934e-01 -9.334342980003116e-01 1.589672737175345e-01 -3.806226783265058e-01 6.437427269996812e-02 -6.988943589679159e-01 9.466375058668725e-01 -2.832953584599763e-01 -3.809714745264550e-01
