5.1223530416557816e-01 4.9181704790235264e-01 7.0445073444821493e-01 9.9406747761840653e-01 3.8473725284949695e-01 4.6598356044276290e-01 9.5652304066325022e-01 -9.9424885847217404e-01 8.3120135763755854e-01 4.7439627334561618e-01 4.3815642605558019e-01
5.1589496836114490e-01 4.9498860163061448e-01 6.6968569634844477e-01 9.9368606172117269e-01 3.8524401581964041e-01 4.6592758984016869e-01 8.5134015572924115e-01 -9.8634492631307058e-01 9.2380590971703547e-01 2.4922931805163362e-01 4.4505262896159969e-01
5.2030650776209553e-01 4.9882967938255574e-01 6.4288508482009454e-01 9.9329052547100971e-01 3.8576885865740224e-01 4.6599550746840418e-01 6.9119641834007650e-01 -9.1399977833493207e-01 9.5673176979909880e-01 7.9522321421372100e-03 4.5190739385903300e-01
5.2521179608555102e-01 5.0312284954657172e-01 6.2583546225262887e-01 9.9288371638324957e-01 3.8630841224885265e-01 4.6624331442225175e-01 4.8645694770763570e-01 -7.8197622572018022e-01 9.2785099103465773e-01 -2.3384707141838817e-01 4.5829688689082371e-01
5.3031974874959764e-01 5.0762069718916281e-01 6.1969218816750438e-01 9.9246937353334297e-01 3.8685813975312794e-01 4.6671689370410707e-01 2.5036906089455341e-01 -5.9893789846405143e-01 8.3902897465950743e-01 -4.6054762864279025e-01 4.6382645807452405e-01
5.3532560271622998e-01 5.1206224721327143e-01 6.2489750179884351e-01 9.9205189519488024e-01 3.8741261744741867e-01 4.6744821245894402e-01 -1.7956447521606253e-03 -3.7688012607211646e-01 6.9600331375342472e-01 -6.5750469197293993e-01 4.6815730743595602e-01
5.7376037014525838e-01 5.5173754109258688e-01 8.1053888545254105e-01 9.7163209448543808e-01 4.1426348573103006e-01 5.1416866543389184e-01 -9.8553791175780392e-01 8.9717200974551681e-01 -5.6912712520446607e-01 -7.7232748008132646e-01 4.8595323738643575e-01
5.7192373530501539e-01 5.5042333232065188e-01 8.5813804879367828e-01 9.7132283943360331e-01 4.1467381088326788e-01 5.1740031991310886e-01 -9.8140540158269596e-01 9.6942716064275003e-01 -7.4519602450788902e-01 -6.0373497263897424e-01 4.7953884915561329e-01
5.6914875838580026e-01 5.4831113774692908e-01 8.9857854893122457e-01 9.7104667252409926e-01 4.1504280903944718e-01 5.2033274701497323e-01 -9.1377454221201915e-01 9.7822114434402152e-01 -8.7314514163603962e-01 -3.9613154451612398e-01 4.7291090867884417e-01
5.6565359212872590e-01 5.4557829632372223e-01 9.2908856116540295e-01 9.7079736181011134e-01 4.1537772088624059e-01 5.2280717312474323e-01 -7.8703557231791588e-01 9.2301021339210987e-01 -9.4470536108490699e-01 -1.6292214796958901e-01 4.6654911193036452e-01
5.6170397847124653e-01 5.4244296051041963e-01 9.4754105710532588e-01 9.7056670905122755e-01 4.1568823968458385e-01 5.2469192074242699e-01 -6.0939690852119344e-01 8.0743342770345128e-01 -9.5524815205688252e-01 8.0832518548899182e-02 4.6091664425911300e-01
5.5759561561582216e-01 5.3914957873925151e-01 9.5259854651281750e-01 9.7034506891631567e-01 4.1598589657622237e-01 5.2589201633389193e-01 -3.9235409657391390e-01 6.3907321566413422e-01 -9.0408537542336276e-01 3.1938817168432126e-01 4.5642909001297399e-01
5.5363454397731515e-01 5.3595265753229171e-01 9.4380611723989660e-01 9.7012197594708449e-01 4.1628331071192703e-01 5.2635652584778980e-01 -1.4994667233525685e-01 4.2895864924452426e-01 -7.9451479624493881e-01 5.3733369020544874e-01 4.5342644349462624e-01
5.5011685202185145e-01 5.3309988070539460e-01 9.2162628911032662e-01 9.6988683854702740e-01 4.1659335292679706e-01 5.2608306224172741e-01 1.0214923504138723e-01 1.9084378706953709e-01 -6.3360813710902719e-01 7.2058683487001529e-01 4.5215010810549849e-01
5.4730904941227154e-01 5.3081570476925055e-01 8.8741303443490227e-01 9.6962965391895461e-01 4.1692827839812752e-01 5.2511909010210767e-01 3.4763411865243060e-01 -5.9691914511239556e-02 -4.3175513475728750e-01 8.5730457106702540e-01 4.5272644275855634e-01
5.4543041157207461e-01 5.2928651743128829e-01 8.4332635772174402e-01 9.6934169559392436e-01 4.1729888677552451e-01 5.2355986335793037e-01 5.7063879234179427e-01 -3.0626248060567107e-01 -2.0199287576401534e-01 9.3864903890506513e-01 4.5515798059714191e-01
5.4463846923710668e-01 5.2864834193682519e-01 7.9219280119846880e-01 9.6901612620228739e-01 4.1771376738650440e-01 5.2154305932292777e-01 7.5675051177960895e-01 -5.3274707504513463e-01 4.0836348514217129e-02 9.5935947592766113e-01 4.5932293325051438e-01
5.4501860719455020e-01 5.2897790053270177e-01 7.3732088317613709e-01 9.6864849242915874e-01 4.1817868227914973e-01 5.1924040047294195e-01 8.9394511325986348e-01 -7.2434436305623506e-01 2.8104423754373570e-01 9.1809292214388971e-01 4.6498303839605132e-01
5.4657846204976634e-01 5.3028762664769669e-01 6.8228353546234055e-01 9.6823706643872476e-01 4.1869613132117744e-01 5.1684676864518486e-01 9.7336473137557544e-01 -8.6854052410458193e-01 5.0311063389926358e-01 8.1751151852004345e-01 4.7179924664077921e-01
5.4924748807989920e-01 5.3252495222358487e-01 6.3068187370795936e-01 9.6778300798420613e-01 4.1926513184793207e-01 5.1456749956195003e-01 9.8989057994176965e-01 -9.5592742443601753e-01 6.9268692139188015e-01 6.6411066823931242e-01 4.7935421393100908e-01
5.5288171478201986e-01 5.3557591156196172e-01 5.8590595300023907e-01 9.6729033328876846e-01 4.1988123119717435e-01 5.1260468534759518e-01 9.4247353931232525e-01 -9.8081723508285246e-01 8.3752363814665276e-01 4.6779917870055132e-01 4.8718010410033263e-01
5.5727337313030412e-01 5.3927281524409165e-01 5.5090843639791098e-01 9.6676568978890687e-01 4.2053675482336439e-01 5.1114339840429179e-01 8.3420103143192137e-01 -9.4161314116716976e-01 9.2826220960969663e-01 2.4125862462561626e-01 4.9478984454737956e-01
5.6216474342123268e-01 5.4340547656903049e-01 5.2800631353937388e-01 9.6621794908053971e-01 4.2122127661344511e-01 5.1033877462533994e-01 6.7209584618220675e-01 -8.4091185052614170e-01 9.5903956779074140e-01 -8.7649819920464125e-04 5.0170974138734448e-01
5.6726529770611234e-01 5.4773523692317083e-01 5.1872399935109947e-01 9.6565764298479217e-01 4.2192228264418646e-01 5.1030485457239505e-01 4.6666006543146782e-01 -6.8533129811704085e-01 9.2786661555897376e-01 -2.4296466609310832e-01 5.0751126505620492e-01
5.7227099295869444e-01 5.5201085144548612e-01 5.2368843817929223e-01 9.6509627867603398e-01 4.2262598600384899e-01 5.1110597947555425e-01 2.3119384508680133e-01 -4.8507506291485164e-01 8.3675620251543981e-01 -4.6936800074649826e-01 5.1183986989709651e-01
5.7688443125781230e-01 5.5598517473128217e-01 5.4258341558434320e-01 9.6454557752373749e-01 4.2331823942033137e-01 5.1275138061458903e-01 -1.9066548490537794e-02 -2.5326234259067887e-01 6.9159252626387335e-01 -6.6546235255703634e-01 5.1443890795302027e-01
5.8083454937926227e-01 5.5943153603012419e-01 5.7416636627286544e-01 9.6401668807059260e-01 4.2398548507365386e-01 5.1519339568396805e-01 -2.6793536261672474e-01 -5.0677036555348024e-03 5.0175059288158086e-01 -8.1858156612189592e-01 5.1516702466886211e-01
5.8389453497161714e-01 5.6215871751605251e-01 6.1634682228202220e-01 9.6351942599555407e-01 4.2461567766858699e-01 5.1832950734149330e-01 -4.9932457494884747e-01 2.4327277792560087e-01 2.7949047870730781e-01 -9.1883504955297168e-01 5.1400785994273934e-01
5.8589678713406923e-01 5.6402354562460244e-01 6.6632154545833144e-01 9.6306159279455039e-01 4.2519911786472503e-01 5.2200814295527098e-01 -6.9828385815949456e-01 4.7552375346979980e-01 3.9165601383542442e-02 -9.5974602033490464e-01 5.1107139256576561e-01
5.8674393716945006e-01 5.6494026723184665e-01 7.2075760420410828e-01 9.6264842029919195e-01 4.2572913847169402e-01 5.2603791769307173e-01 -8.5196608915027128e-01 6.7651168392835004e-01 -2.0370388138869164e-01 -9.3866940152144640e-01 5.0658682489980711e-01
6.0432092180716501e-01 5.8653345160174075e-01 4.3937074056560904e-01 9.3598956496769936e-01 4.5871364426805250e-01 5.4638343574370529e-01 6.4853969883148510e-01 -7.5657730909108245e-01 9.6143226468032861e-01 -9.2008350873462319e-03 5.4923726380861926e-01
6.0900149597827824e-01 5.9040359814628662e-01 4.4468327311807715e-01 9.3530272953358617e-01 4.5953125855828930e-01 5.4731436357158614e-01 4.4363752983315669e-01 -5.8074130504940857e-01 9.2809207336836663e-01 -2.5161695905880538e-01 5.5320043212165604e-01
6.1332858479694807e-01 5.9400498827807446e-01 4.6563896585836340e-01 9.3463362079606072e-01 4.6032952755460249e-01 5.4975872020094974e-01 2.1023147422357580e-01 -3.6708811711773298e-01 8.3480367547503898e-01 -4.7779269221140497e-01 5.5530354107001545e-01
6.1705132244813576e-01 5.9713530152189509e-01 5.0083057908437434e-01 9.3399846789780472e-01 4.6108947049387150e-01 5.5361149374433694e-01 -3.6572454071663381e-02 -1.2960916293182737e-01 6.8759058013572072e-01 -6.7311951292839922e-01 5.5544201808136018e-01
6.1995965162247313e-01 5.9962423134602572e-01 5.4790291791116330e-01 9.3341131312078074e-01 4.6179456812965547e-01 5.5867200282938190e-01 -2.8081194320247327e-01 1.1615547640592483e-01 4.9595863327805789e-01 -8.2498117603883692e-01 5.5364270092523493e-01
6.2189806614459575e-01 6.0134461912934600e-01 6.0370757927855623e-01 9.3288306074652549e-01 4.6243187998284613e-01 5.6465619240849640e-01 -5.0670085334178705e-01 3.5413413822508166e-01 2.7228208698241696e-01 -9.2356807413353326e-01 5.5006202137973537e-01
6.2277569820809009e-01 6.0222068025486930e-01 6.6451066109741386e-01 9.3242072895510442e-01 4.6299292859430391e-01 5.7121466976091606e-01 -6.9964918011615751e-01 5.6877429540880575e-01 3.1004709350986943e-02 -9.6251037943023554e-01 5.4497551985786730e-01
6.2257209890908460e-01 6.0223279232187843e-01 7.2623971547706390e-01 9.3202695589571982e-01 4.6347429049208272e-01 5.7795533706744462e-01 -8.4720471460383950e-01 7.4605828771035798e-01 -2.1229252905633877e-01 -9.3928923241547080e-01 5.3875939770834458e-01
6.2133834678988353e-01 6.0141854584479293e-01 7.8475360860680121e-01 9.3169979447257112e-01 4.6387785292429679e-01 5.8446915574559322e-01 -9.3985581627743364e-01 8.7441790259287067e-01 -4.4189711326893572e-01 -8.5539952805875952e-01 5.3186534443800892e-01
6.1919342756884033e-01 5.9987000627514120e-01 8.3611740995808481e-01 9.3143281143088774e-01 4.6421071752769211e-01 5.9035735114719645e-01 -9.7164377493397946e-01 9.4548836153055837e-01 -6.4297920948283360e-01 -7.1625381205801331e-01 5.2479032421393501e-01
6.1631613935972551e-01 5.9772738631444489e-01 8.7686407383818654e-01 9.3121548621037575e-01 4.6448475554110297e-01 5.9525825023988188e-01 -9.4054554468895468e-01 9.5465279321450747e-01 -8.0254912212963647e-01 -5.3083342914481613e-01 5.1804334071163249e-01
6.1293307132275954e-01 5.9516956300537727e-01 9.0422552099084308e-01 9.3103388506625506e-01 4.6471584239494207e-01 5.9887194838937807e-01 -8.4860239726940301e-01 9.0134191572295863e-01 -9.1029626226769778e-01 -3.1110931229378480e-01 5.1211139991014543e-01
6.0930346097167176e-01 5.9240207984431759e-01 9.1631772309486914e-01 9.3087156744674904e-01 4.6492282098844029e-01 6.0098112546406079e-01 -7.0178633428863368e-01 7.8906953400099578e-01 -9.5925547771652275e-01 -7.1269636217816845e-02 5.0742694385362730e-01
6.0570193964905439e-01 5.8964343699010591e-01 9.1226741016634683e-01 9.3071066578744044e-01 4.6512626129097184e-01 6.0146656942243237e-01 -5.0961290290443795e-01 6.2520158298531536e-01 -9.4625765129668227e-01 1.7319596512492197e-01 5.0433893121866824e-01
6.0240031337470878e-01 5.8711058226421853e-01 8.9227186526337399e-01 9.3053306782789369e-01 4.6534709785951439e-01 6.0031630300393679e-01 -2.8452532971945899e-01 4.2047373182984005e-01 -8.7213532543273997e-01 4.0649660582777425e-01 5.0308949872909714e-01
5.9964958825933656e-01 5.8500456503782050e-01 8.5758769239843347e-01 9.3032162311878785e-01 4.6560523549641247e-01 5.9762762496143229e-01 -4.1089603706639041e-02 1.8828891629869046e-01 -7.4166988434297454e-01 6.1356023479347965e-01 5.0379776667567511e-01
5.9766343144524925e-01 5.8349730118758592e-01 8.1044915297793585e-01 9.3006129313599872e-01 4.6591821597143862e-01 5.9360184477203670e-01 2.0494763542642927e-01 -5.6159462902489313e-02 -5.6328351310323810e-01 7.8100767755595002e-01 5.0645187593538998e-01
5.9660416095830093e-01 5.8272032095824500e-01 7.5392135264672422e-01 9.2974016757689582e-01 4.6630003525873598e-01 5.8853197829771142e-01 4.3767760717875281e-01 -2.9688148663266234e-01 -3.4849567873090082e-01 8.9801759771490275e-01 5.1090979406864356e-01
5.9657218725078087e-01 5.8275623774205376e-01 6.9169791220432386e-01 9.2935027783463597e-01 4.6676019125811702e-01 5.8278414882469642e-01 6.4205844844231896e-01 -5.1813685324606296e-01 -1.1117916474045114e-01 9.5702633303924589e-01 5.1690884072424093e-01
5.9759959683012331e-01 5.8363349321042002e-01 6.2785648050836496e-01 9.2888815181942852e-01 4.6730302704915977e-01 5.7677387082210430e-01 8.0488816632412086e-01 -7.0546471042909986e-01 1.3333627049835259e-01 9.5421721632808842e-01 5.2408329697447009e-01
5.9964828996889408e-01 5.8532471495472249e-01 5.6658829130882482e-01 9.2835507136189033e-01 4.6792741530913046e-01 5.7093875262159044e-01 9.1565836691033586e-01 -8.4662964791808082e-01 3.6925461385207614e-01 8.8976762275690979e-01 5.3198891899535905e-01
6.0261277903794341e-01 5.8774878142606712e-01 5.1191973382421641e-01 9.2775701325071025e-01 4.6862680688100528e-01 5.6570941351927184e-01 9.6723331872247431e-01 -9.3242174488353513e-01 5.8133454578736132e-01 7.6783770494096015e-01 5.4013271091777493e-01
6.0632744246509129e-01 5.9077644170619059e-01 4.6744447522729299e-01 9.2710427617281421e-01 4.6938964211402401e-01 5.6148055155910204e-01 9.5631024677680032e-01 -9.5725812931645715e-01 7.5587449962952902e-01 5.9630154951954140e-01 5.4800595678577901e-01
6.1057773294978357e-01 5.9423910125683388e-01 4.3608399941571102e-01 9.2641081698507655e-01 4.7020009917344252e-01 5.5858410936685821e-01 8.8363101183822090e-01 -9.1954658075588824e-01 8.8159806254812934e-01 3.8623820875263276e-01 5.5511829194076923e-01
6.5663661714326793e-01 6.3674819880525024e-01 5.5399936637640912e-01 8.9990881223471419e-01 5.0096327629743742e-01 6.0243578125769992e-01 -2.9179628229102428e-01 2.3122871443892087e-01 4.9058896677572528e-01 -8.3122363060195104e-01 5.8687728668545591e-01
6.5753592751044920e-01 6.3757452932183734e-01 6.1664835957925968e-01 8.9939599307246865e-01 5.0154868189087376e-01 6.1139765674722635e-01 -5.1083798467756047e-01 4.5531917976381553e-01 2.6552016451593602e-01 -9.2825548250013623e-01 5.8161165989181296e-01
6.5752690379527134e-01 6.3769365889007834e-01 6.8012421662947342e-01 8.9896222007967408e-01 5.0204496154668288e-01 6.2056532153395905e-01 -6.9664243947534088e-01 6.4945860189460503e-01 2.3285817900958596e-02 -9.6534248204879847e-01 5.7539499712596920e-01
6.5664937465385176e-01 6.3713612577130174e-01 7.4017523344148373e-01 8.9860512276046822e-01 5.0245467918950959e-01 6.2936410980804547e-01 -8.3722510523623106e-01 8.0097307811287721e-01 -2.2047155956789344e-01 -9.4008487810295649e-01 5.6868038909828567e-01
6.5500015151053581e-01 6.3597690414025265e-01 7.9277831582851799e-01 8.9831721234235196e-01 5.0278615675530791e-01 6.3723982299929804e-01 -9.2353182630986785e-01 8.9998110362227779e-01 -4.5000971565357101e-01 -8.5410851497414886e-01 5.6195326831569392e-01
6.5272628915521980e-01 6.3433014378600461e-01 8.3440588314572528e-01 8.9808637224941135e-01 5.0305292327353768e-01 6.4369585933799389e-01 -9.5002139640194994e-01 9.4003738747652499e-01 -6.5050295320111529e-01 -7.1296035955789661e-01 5.5569889032128661e-01
6.5001507552457072e-01 6.3234136154300324e-01 8.6225980992690832e-01 8.9789665600171353e-01 5.0327281827713866e-01 6.4832676038383608e-01 -9.1502112561805282e-01 9.1855216658596850e-01 -8.0899948223907803e-01 -5.2575096251868125e-01 5.5036989319128116e-01
6.4708142897823395e-01 6.3017761717910992e-01 8.7445690261646214e-01 8.9772934014747996e-01 5.0346680894751172e-01 6.5084591058156793e-01 -8.2083264652233534e-01 8.3695880397777189e-01 -9.1525806684096633e-01 -3.0456681133017965e-01 5.4635610042741523e-01
6.4415354870421582e-01 6.2801633521446798e-01 8.7015361820609483e-01 8.9756416280421469e-01 5.0365759935355114e-01 6.5110549919931171e-01 -6.7358120696157209e-01 7.0061877640573011e-01 -9.6240992829081207e-01 -6.3690375264457519e-02 5.4395857948850546e-01
6.4145777513410340e-01 6.2603351887649605e-01 8.4960175373404090e-01 8.9738066587930887e-01 5.0386812395820579e-01 6.4910735587688662e-01 -4.8281815684549878e-01 5.1847019667028427e-01 -9.4740307949213243e-01 1.8132191919963483e-01 5.4336968208449843e-01
6.3920366524175887e-01 6.2439213780632441e-01 8.1413140778286963e-01 8.9715955190723706e-01 5.0412002532705980e-01 6.4500386944831289e-01 -2.6090221159051613e-01 3.0244269831712361e-01 -8.7120026262589423e-01 4.1464431891001752e-01 5.4466039177918790e-01
6.3757026883081225e-01 6.2323145516140266e-01 7.6606233832435677e-01 8.9688396522574376e-01 5.0443221715525144e-01 6.3908885601066645e-01 -2.2199360309469538e-02 6.6676766142283420e-02 -7.3871755086209001e-01 6.2120411090370675e-01 5.4777581536130737e-01
6.3669450767395641e-01 6.2265799349630058e-01 7.0854959752095303e-01 8.9654061203591984e-01 5.0481962821438608e-01 6.3177891325438951e-01 2.1784694161896762e-01 -1.7340157039942528e-01 -5.5850743592850538e-01 7.8765563780670700e-01 5.5253910913539273e-01
6.3666241513982291e-01 6.2273872664853092e-01 6.4537369827574975e-01 8.9612064448319861e-01 5.0529221093164822e-01 6.2358643919705270e-01 4.4371517521626341e-01 -4.0209020617349550e-01 -3.4220677067087008e-01 9.0324293774651210e-01 5.5866356580928767e-01
6.3750379943117719e-01 6.2349693422163865e-01 5.8068926611806426e-01 8.9562024957858788e-01 5.0585428079937489e-01 6.1508606121851517e-01 6.4081002708853707e-01 -6.0443849359488455e-01 -1.0378518883017222e-01 9.6049514891675669e-01 5.6577203993381675e-01
6.3919066211008380e-01 6.2491097614297020e-01 5.1874890369141702e-01 8.9504090350085985e-01 5.0650423080747153e-01 6.0687667662560496e-01 7.9640639287375325e-01 -7.6722545606011650e-01 1.4135741798537724e-01 9.5570962525671688e-01 5.7342239700296649e-01
6.4163945107591569e-01 6.2691604918266752e-01 4.6362065386621820e-01 8.9438927424295100e-01 5.0723464005091456e-01 5.9954161683844753e-01 9.0047184316723228e-01 -8.7982446844980877e-01 3.7738597878115171e-01 8.8919145943959355e-01 5.8113726705987323e-01
6.4471697095935243e-01 6.2940878846832282e-01 4.1891787626064997e-01 8.9367677914936916e-01 5.0803276927836072e-01 5.9360959116015855e-01 9.4631417261342976e-01 -9.3489763223247979e-01 5.8905348068155450e-01 7.6523390283120096e-01 5.8843609583758161e-01
6.4824953162069765e-01 6.3225438836857462e-01 3.8755951959130341e-01 8.9291882700836478e-01 5.0888141020503763e-01 5.8951903174626863e-01 9.3101206544130366e-01 -9.2887429748311734e-01 7.6268615146072716e-01 5.9184097373049382e-01 5.9486733501571476e-01
6.5203470344354975e-01 6.3529575145659944e-01 3.7157673337777364e-01 8.9213379543022986e-01 5.0976003169751838e-01 5.8758824973123480e-01 8.5560108761379350e-01 -8.6218244315978798e-01 8.8706686587928940e-01 3.8021025239026168e-01 6.0003860849962665e-01
6.5585488044802798e-01 6.3836404278204539e-01 3.7197865574019351e-01 8.9134181183510686e-01 5.1064614607828251e-01 5.8799343682123484e-01 7.2500320397438034e-01 -7.3921795239264976e-01 9.5415968363710846e-01 1.4400938085823348e-01 6.0364283375280214e-01
6.5949173974791120e-01 6.4128993803590539e-01 3.8868625076665120e-01 8.9056341930958038e-01 5.1151680414663336e-01 5.9075603170213986e-01 5.4770474605943997e-01 -5.6805410521807409e-01 9.5962875047022045e-01 -1.0150689165706600e-01 6.0547855596095113e-01
6.6274063512700487e-01 6.4391481409177231e-01 4.2053851896657723e-01 8.8981821605004885e-01 5.1235011906641981e-01 5.9574035074593212e-01 3.3520410438411863e-01 -3.5991068907886364e-01 9.0311812823215099e-01 -3.4048201138752643e-01 6.0546314828837822e-01
6.6542397604592962e-01 6.4610114097926763e-01 4.6537057614289018e-01 8.8912355863270731e-01 5.1312671756828654e-01 6.0266169938255687e-01 1.0126530917125053e-01 -1.2841785729071573e-01 7.8827458921147264e-01 -5.5748160774365652e-01 6.0363801605285283e-01
6.8285752796572408e-01 6.6700881695063874e-01 3.8944912202797044e-01 8.5714315536872443e-01 5.4800223518365021e-01 6.2363383981262110e-01 8.7980672987645314e-01 -8.9728443653606094e-01 3.8519310730340028e-01 8.8883323315951002e-01 6.2729844958191971e-01
6.8543306646844848e-01 6.6912015518122758e-01 3.6024827533922460e-01 8.5638096175079581e-01 5.4882537189586755e-01 6.1874716714523970e-01 9.1986209355437054e-01 -9.2188654916114243e-01 5.9651488812276243e-01 7.6292284248655973e-01 6.3262210624451198e-01
6.8821778878328554e-01 6.7138008773987001e-01 3.4554673889172771e-01 8.5559154828226303e-01 5.4967605828318489e-01 6.1642805217978336e-01 9.0048892952982607e-01 -8.8626693245840482e-01 7.6932360866691640e-01 5.8772805963415697e-01 6.3672055948607975e-01
6.9105960775833764e-01 6.7367046251097207e-01 3.4624376793497452e-01 8.5479261920793981e-01 5.5053460283055056e-01 6.1686825366410902e-01 8.2299513998983631e-01 -7.9278975749574698e-01 8.9245559797716634e-01 3.7456149875355083e-01 6.3936002457440877e-01
6.9380461309188346e-01 6.7587256213951219e-01 3.6221542920539612e-01 8.5400234139297071e-01 5.5138094365027968e-01 6.2007645619659613e-01 6.9244493447906597e-01 -6.4760119760222845e-01 9.5795528909586691e-01 1.3718872572772484e-01 6.4040555496864504e-01
6.9630716643869373e-01 6.7787492190592935e-01 3.9232577047877798e-01 8.5323814814149557e-01 5.5219597540025678e-01 6.2587720055817631e-01 5.1732715672538099e-01 -4.6022457647465881e-01 9.6158902884970165e-01 -1.0906082055642122e-01 6.3982961590374399e-01
6.9843931993606811e-01 6.7958056938202815e-01 4.3450510550792898e-01 8.5251560052562858e-01 5.5296280302156764e-01 6.3392207798191469e-01 3.0900264942634864e-01 -2.4293508929177798e-01 9.0311848128643035e-01 -3.4828382755682552e-01 6.3771341080207067e-01
7.0009895092034868e-01 6.8091321603434396e-01 4.8588999220145085e-01 8.5184738056830767e-01 5.5366783988298984e-01 6.4371246888414513e-01 8.0966800929641661e-02 -9.9553123631918802e-03 7.8631603017233553e-01 -5.6503008740323002e-01 6.3424091027220431e-01
